incident_id,incident_title,application_module,severity,priority,reported_datetime,environment,incident_status,assigned_team,assigned_engineer,root_cause,resolution_summary,resolved_datetime,sla_hours,sla_breached,related_transaction_id,related_release_id
INC00007548,Loans service issue - INSUFFICIENT_BALANCE,Loans,SEV4,P4,2024-07-28 22:40:58,PRODUCTION,RESOLVED,SRE,ENG0194,Code Defect,Resolved by addressing code defect and validating impacted service.,2024-08-05 01:23:10,72,Y,TXN0000021058,REL0277
INC00007549,Login service issue - INVALID_CUSTOMER,Login,SEV4,P4,2023-02-09 06:42:49,PRODUCTION,CLOSED,KYC & Onboarding,ENG0071,Database Lock,Resolved by addressing database lock and validating impacted service.,2023-02-12 11:56:26,72,Y,,REL0121
INC00007550,UPI service issue - SETTLEMENT_FAILURE,UPI,SEV3,P3,2025-02-17 00:56:25,PRODUCTION,IN_PROGRESS,Payments,ENG0174,,,,24,Y,TXN0000019120,REL0175
INC00007551,API Gateway service issue - DUPLICATE_TRANSACTION,API Gateway,SEV4,P4,2025-10-27 01:52:24,PRODUCTION,RESOLVED,Lending,ENG0152,Upstream Timeout,Resolved by addressing upstream timeout and validating impacted service.,2025-11-04 06:10:57,72,Y,,REL0197
INC00007552,Payments service issue - DATABASE_ERROR,Payments,SEV2,P2,2025-03-28 10:10:50,PRODUCTION,IN_PROGRESS,Digital Banking,ENG0003,,,,8,Y,TXN0000021641,REL0296
INC00007553,Login service issue - INVALID_CUSTOMER,Login,SEV4,P4,2023-11-17 20:56:24,SIT,OPEN,Digital Banking,ENG0015,,,,72,Y,TXN0000007995,REL0222
INC00007554,UPI service issue - INVALID_CUSTOMER,UPI,SEV1,P1,2025-07-07 14:13:01,PRODUCTION,CLOSED,Lending,ENG0250,Authentication Failure,Resolved by addressing authentication failure and validating impacted service.,2025-07-07 14:52:26,4,N,,REL0262
INC00007555,KYC service issue - ACCOUNT_NOT_FOUND,KYC,SEV4,P4,2025-06-01 23:17:13,SIT,RESOLVED,KYC & Onboarding,ENG0226,Network Failure,Resolved by addressing network failure and validating impacted service.,2025-06-10 21:04:52,72,Y,,REL0340
INC00007556,KYC service issue - DUPLICATE_TRANSACTION,KYC,SEV4,P4,2026-07-30 20:20:50,PRODUCTION,IN_PROGRESS,SRE,ENG0080,,,,72,N,TXN0000010289,REL0193
INC00007557,UPI service issue - INSUFFICIENT_BALANCE,UPI,SEV3,P3,2025-07-26 16:06:23,UAT,CLOSED,Digital Banking,ENG0202,Database Lock,Resolved by addressing database lock and validating impacted service.,2025-07-28 21:55:50,24,Y,,REL0247
INC00007558,Cards service issue - DATABASE_ERROR,Cards,SEV4,P4,2025-04-06 02:42:55,PRODUCTION,RESOLVED,Payments,ENG0049,Invalid Data,Resolved by addressing invalid data and validating impacted service.,2025-04-08 20:31:37,72,N,,REL0205
INC00007559,KYC service issue - AUTH_FAILURE,KYC,SEV2,P2,2025-12-30 08:16:08,DEV,RESOLVED,Digital Banking,ENG0030,Upstream Timeout,Resolved by addressing upstream timeout and validating impacted service.,2025-12-30 14:13:37,8,N,TXN0000008004,REL0193
INC00007560,Accounts service issue - RATE_LIMIT,Accounts,SEV3,P3,2024-03-17 15:12:23,SIT,RESOLVED,QA Automation,ENG0250,Upstream Timeout,Resolved by addressing upstream timeout and validating impacted service.,2024-03-18 17:24:58,24,Y,,REL0220
INC00007561,Fraud Monitoring service issue - KYC_BLOCK,Fraud Monitoring,SEV4,P4,2024-07-15 11:41:28,PRODUCTION,CLOSED,Platform Engineering,ENG0232,Configuration Error,Resolved by addressing configuration error and validating impacted service.,2024-07-20 09:35:18,72,Y,TXN0000000030,REL0270
INC00007562,Notifications service issue - ACCOUNT_NOT_FOUND,Notifications,SEV3,P3,2023-04-10 23:38:13,PRODUCTION,IN_PROGRESS,Cards,ENG0211,,,,24,Y,TXN0000009231,REL0111
INC00007563,Fraud Monitoring service issue - INSUFFICIENT_BALANCE,Fraud Monitoring,SEV3,P3,2026-02-12 05:17:17,PRODUCTION,CLOSED,KYC & Onboarding,ENG0281,Configuration Error,Resolved by addressing configuration error and validating impacted service.,2026-02-13 22:26:01,24,Y,TXN0000022388,REL0183
INC00007564,Notifications service issue - SERVICE_UNAVAILABLE,Notifications,SEV2,P2,2023-11-14 23:56:05,PRODUCTION,CLOSED,KYC & Onboarding,ENG0086,Database Lock,Resolved by addressing database lock and validating impacted service.,2023-11-15 09:47:29,8,Y,TXN0000024127,REL0223
INC00007565,Accounts service issue - SETTLEMENT_FAILURE,Accounts,SEV4,P4,2023-04-01 21:45:00,PRODUCTION,CLOSED,Cards,ENG0233,Code Defect,Resolved by addressing code defect and validating impacted service.,2023-04-08 11:27:24,72,Y,TXN0000003889,REL0229
INC00007566,Login service issue - SETTLEMENT_FAILURE,Login,SEV3,P3,2026-05-02 18:57:52,PRODUCTION,RESOLVED,Cards,ENG0280,Database Lock,Resolved by addressing database lock and validating impacted service.,2026-05-03 17:01:32,24,N,TXN0000003004,REL0204
INC00007567,Payments service issue - AUTH_FAILURE,Payments,SEV3,P3,2023-03-18 07:28:50,DEV,RESOLVED,SRE,ENG0238,Deployment Regression,Resolved by addressing deployment regression and validating impacted service.,2023-03-20 23:16:36,24,Y,,REL0306
INC00007568,Statements service issue - UPSTREAM_TIMEOUT,Statements,SEV3,P3,2025-01-19 17:46:33,PRODUCTION,OPEN,Cards,ENG0262,,,,24,Y,TXN0000016188,REL0239
INC00007569,Customer Onboarding service issue - ACCOUNT_NOT_FOUND,Customer Onboarding,SEV4,P4,2025-04-25 17:51:53,SIT,CLOSED,QA Automation,ENG0149,Configuration Error,Resolved by addressing configuration error and validating impacted service.,2025-04-29 14:42:30,72,Y,TXN0000015360,REL0196
INC00007570,Fraud Monitoring service issue - DATABASE_ERROR,Fraud Monitoring,SEV4,P4,2024-02-21 18:24:53,UAT,OPEN,Payments,ENG0124,,,,72,Y,TXN0000001464,REL0301
INC00007571,Cards service issue - DATABASE_ERROR,Cards,SEV4,P4,2026-02-26 03:43:18,PRODUCTION,CLOSED,Lending,ENG0235,Invalid Data,Resolved by addressing invalid data and validating impacted service.,2026-03-05 03:14:19,72,Y,TXN0000008282,REL0279
INC00007572,Login service issue - SETTLEMENT_FAILURE,Login,SEV1,P1,2024-03-11 20:20:31,PRODUCTION,CLOSED,Digital Banking,ENG0190,Invalid Data,Resolved by addressing invalid data and validating impacted service.,2024-03-12 01:50:24,4,Y,,REL0348
INC00007573,Customer Onboarding service issue - DUPLICATE_TRANSACTION,Customer Onboarding,SEV4,P4,2024-03-13 03:51:08,PRODUCTION,IN_PROGRESS,Platform Engineering,ENG0252,,,,72,Y,TXN0000015083,REL0343
INC00007574,UPI service issue - SETTLEMENT_FAILURE,UPI,SEV2,P2,2023-03-17 19:27:02,PRODUCTION,ON_HOLD,QA Automation,ENG0138,,,,8,Y,,REL0233
INC00007575,UPI service issue - AUTH_FAILURE,UPI,SEV1,P1,2025-03-26 00:09:05,DEV,RESOLVED,Cards,ENG0299,Deployment Regression,Resolved by addressing deployment regression and validating impacted service.,2025-03-26 09:41:40,4,Y,,REL0114
INC00007576,Notifications service issue - ACCOUNT_NOT_FOUND,Notifications,SEV3,P3,2026-03-15 13:43:46,PRODUCTION,CLOSED,KYC & Onboarding,ENG0224,Code Defect,Resolved by addressing code defect and validating impacted service.,2026-03-16 15:37:27,24,Y,TXN0000014701,REL0194
INC00007577,API Gateway service issue - AUTH_FAILURE,API Gateway,SEV3,P3,2026-04-16 19:57:44,PRODUCTION,OPEN,QA Automation,ENG0290,,,,24,Y,,REL0280
INC00007578,Accounts service issue - INVALID_BENEFICIARY,Accounts,SEV3,P3,2025-02-17 00:00:09,SIT,CLOSED,KYC & Onboarding,ENG0076,Deployment Regression,Resolved by addressing deployment regression and validating impacted service.,2025-02-18 05:48:04,24,Y,,REL0212
INC00007579,Statements service issue - AUTH_FAILURE,Statements,SEV3,P3,2026-05-29 11:09:19,PRODUCTION,ON_HOLD,KYC & Onboarding,ENG0068,,,,24,Y,TXN0000014443,REL0113
INC00007580,Loans service issue - ACCOUNT_NOT_FOUND,Loans,SEV3,P3,2026-05-28 08:16:49,PRODUCTION,IN_PROGRESS,Platform Engineering,ENG0298,,,,24,Y,TXN0000012245,REL0326
INC00007581,Fraud Monitoring service issue - SETTLEMENT_FAILURE,Fraud Monitoring,SEV4,P4,2025-08-18 01:18:34,PRODUCTION,IN_PROGRESS,Lending,ENG0044,,,,72,Y,TXN0000009250,REL0157
INC00007582,Fraud Monitoring service issue - INSUFFICIENT_BALANCE,Fraud Monitoring,SEV4,P4,2023-03-21 04:43:46,PRODUCTION,CLOSED,Lending,ENG0109,Code Defect,Resolved by addressing code defect and validating impacted service.,2023-03-29 02:41:20,72,Y,,REL0229
INC00007583,Statements service issue - DUPLICATE_TRANSACTION,Statements,SEV2,P2,2025-03-05 13:56:14,PRODUCTION,RESOLVED,Lending,ENG0196,Capacity Issue,Resolved by addressing capacity issue and validating impacted service.,2025-03-06 01:17:39,8,Y,,REL0288
INC00007584,Loans service issue - UPSTREAM_TIMEOUT,Loans,SEV4,P4,2024-08-20 15:18:28,DEV,IN_PROGRESS,SRE,ENG0223,,,,72,Y,,REL0148
INC00007585,Accounts service issue - RATE_LIMIT,Accounts,SEV4,P4,2024-09-18 00:14:04,DEV,RESOLVED,QA Automation,ENG0099,Authentication Failure,Resolved by addressing authentication failure and validating impacted service.,2024-09-25 15:53:34,72,Y,TXN0000000704,REL0341
INC00007586,Payments service issue - DATABASE_ERROR,Payments,SEV4,P4,2023-02-28 03:32:17,SIT,RESOLVED,KYC & Onboarding,ENG0157,Invalid Data,Resolved by addressing invalid data and validating impacted service.,2023-03-08 06:19:22,72,Y,TXN0000002307,REL0130
INC00007587,Customer Onboarding service issue - AUTH_FAILURE,Customer Onboarding,SEV4,P4,2024-08-31 14:26:24,PRODUCTION,ON_HOLD,Lending,ENG0199,,,,72,Y,TXN0000005789,REL0186
INC00007588,Loans service issue - SETTLEMENT_FAILURE,Loans,SEV1,P1,2025-02-19 07:03:16,UAT,RESOLVED,Lending,ENG0013,Code Defect,Resolved by addressing code defect and validating impacted service.,2025-02-19 08:12:13,4,N,,REL0269
INC00007589,Customer Onboarding service issue - KYC_BLOCK,Customer Onboarding,SEV1,P1,2025-12-30 03:01:42,PRODUCTION,RESOLVED,SRE,ENG0240,Upstream Timeout,Resolved by addressing upstream timeout and validating impacted service.,2025-12-30 04:20:12,4,N,TXN0000012336,REL0331
INC00007590,UPI service issue - SERVICE_UNAVAILABLE,UPI,SEV4,P4,2025-08-15 17:01:16,PRODUCTION,ON_HOLD,Cards,ENG0016,,,,72,Y,,REL0244
INC00007591,Cards service issue - INVALID_BENEFICIARY,Cards,SEV3,P3,2025-12-13 18:39:29,PRODUCTION,CLOSED,Cards,ENG0203,Configuration Error,Resolved by addressing configuration error and validating impacted service.,2025-12-15 13:59:23,24,Y,TXN0000008409,REL0154
INC00007592,KYC service issue - INSUFFICIENT_BALANCE,KYC,SEV4,P4,2024-08-19 02:53:08,DEV,CLOSED,Lending,ENG0097,Upstream Timeout,Resolved by addressing upstream timeout and validating impacted service.,2024-08-27 23:49:35,72,Y,TXN0000007007,REL0265
INC00007593,Cards service issue - SETTLEMENT_FAILURE,Cards,SEV3,P3,2025-08-21 00:05:42,PRODUCTION,IN_PROGRESS,SRE,ENG0267,,,,24,Y,,REL0152
INC00007594,Customer Onboarding service issue - AUTH_FAILURE,Customer Onboarding,SEV4,P4,2026-06-17 07:32:29,PRODUCTION,CLOSED,Lending,ENG0035,Upstream Timeout,Resolved by addressing upstream timeout and validating impacted service.,2026-06-18 04:36:56,72,N,,REL0321
INC00007595,Customer Onboarding service issue - AUTH_FAILURE,Customer Onboarding,SEV4,P4,2023-04-17 13:49:25,PRODUCTION,RESOLVED,Platform Engineering,ENG0137,Database Lock,Resolved by addressing database lock and validating impacted service.,2023-04-21 23:46:37,72,Y,TXN0000016217,REL0233
INC00007596,Cards service issue - DUPLICATE_TRANSACTION,Cards,SEV3,P3,2025-05-29 00:19:13,PRODUCTION,RESOLVED,Digital Banking,ENG0153,Configuration Error,Resolved by addressing configuration error and validating impacted service.,2025-05-31 03:28:52,24,Y,TXN0000016335,REL0273
INC00007597,KYC service issue - SERVICE_UNAVAILABLE,KYC,SEV4,P4,2024-04-05 08:42:01,PRODUCTION,RESOLVED,Payments,ENG0061,Configuration Error,Resolved by addressing configuration error and validating impacted service.,2024-04-12 17:25:23,72,Y,TXN0000014859,REL0227
INC00007598,UPI service issue - KYC_BLOCK,UPI,SEV4,P4,2023-11-28 02:27:47,UAT,CLOSED,Lending,ENG0061,Invalid Data,Resolved by addressing invalid data and validating impacted service.,2023-11-29 18:04:56,72,N,TXN0000010846,REL0157
INC00007599,Login service issue - INVALID_CUSTOMER,Login,SEV3,P3,2023-08-06 03:52:05,PRODUCTION,RESOLVED,Platform Engineering,ENG0204,Configuration Error,Resolved by addressing configuration error and validating impacted service.,2023-08-07 23:57:23,24,Y,TXN0000021052,REL0328
INC00007600,Statements service issue - AUTH_FAILURE,Statements,SEV3,P3,2026-03-11 19:05:56,SIT,OPEN,Lending,ENG0227,,,,24,Y,TXN0000017552,REL0275
INC00007601,UPI service issue - SERVICE_UNAVAILABLE,UPI,SEV1,P1,2025-06-18 00:43:24,PRODUCTION,OPEN,Digital Banking,ENG0292,,,,4,Y,TXN0000004925,REL0279
INC00007602,KYC service issue - DATABASE_ERROR,KYC,SEV3,P3,2024-07-08 14:02:21,PRODUCTION,RESOLVED,Payments,ENG0093,Authentication Failure,Resolved by addressing authentication failure and validating impacted service.,2024-07-09 09:04:35,24,N,,REL0239
INC00007603,Fraud Monitoring service issue - DUPLICATE_TRANSACTION,Fraud Monitoring,SEV3,P3,2023-03-08 13:26:27,PRODUCTION,RESOLVED,Cards,ENG0177,Database Lock,Resolved by addressing database lock and validating impacted service.,2023-03-09 21:49:52,24,Y,,REL0120
INC00007604,Notifications service issue - INVALID_CUSTOMER,Notifications,SEV4,P4,2025-12-11 15:53:40,PRODUCTION,RESOLVED,Cards,ENG0060,Configuration Error,Resolved by addressing configuration error and validating impacted service.,2025-12-16 08:42:38,72,Y,,REL0307
INC00007605,Customer Onboarding service issue - DUPLICATE_TRANSACTION,Customer Onboarding,SEV4,P4,2025-06-22 22:55:53,PRODUCTION,RESOLVED,Platform Engineering,ENG0230,Deployment Regression,Resolved by addressing deployment regression and validating impacted service.,2025-06-28 20:13:13,72,Y,TXN0000006889,REL0215
INC00007606,Accounts service issue - INVALID_CUSTOMER,Accounts,SEV4,P4,2025-04-20 09:39:10,PRODUCTION,CLOSED,Payments,ENG0107,Capacity Issue,Resolved by addressing capacity issue and validating impacted service.,2025-04-22 01:46:59,72,N,,REL0312
INC00007607,KYC service issue - INVALID_BENEFICIARY,KYC,SEV3,P3,2024-12-13 01:04:22,PRODUCTION,CLOSED,Lending,ENG0218,Upstream Timeout,Resolved by addressing upstream timeout and validating impacted service.,2024-12-15 10:44:58,24,Y,TXN0000013470,REL0268
INC00007608,Login service issue - SERVICE_UNAVAILABLE,Login,SEV4,P4,2025-05-13 02:07:40,UAT,RESOLVED,Platform Engineering,ENG0260,Database Lock,Resolved by addressing database lock and validating impacted service.,2025-05-14 10:47:57,72,N,,REL0331
INC00007609,Accounts service issue - ACCOUNT_NOT_FOUND,Accounts,SEV3,P3,2024-07-23 05:54:35,PRODUCTION,RESOLVED,Fraud & Risk,ENG0300,Configuration Error,Resolved by addressing configuration error and validating impacted service.,2024-07-24 14:46:53,24,Y,,REL0346
INC00007610,Loans service issue - UPSTREAM_TIMEOUT,Loans,SEV3,P3,2023-02-11 23:27:30,PRODUCTION,IN_PROGRESS,Digital Banking,ENG0113,,,,24,Y,TXN0000000706,REL0331
INC00007611,Accounts service issue - DATABASE_ERROR,Accounts,SEV3,P3,2024-01-20 09:01:57,SIT,OPEN,Fraud & Risk,ENG0012,,,,24,Y,,REL0300
INC00007612,Customer Onboarding service issue - KYC_BLOCK,Customer Onboarding,SEV3,P3,2026-07-24 19:08:07,PRODUCTION,OPEN,Fraud & Risk,ENG0262,,,,24,Y,TXN0000011672,REL0117
INC00007613,Payments service issue - KYC_BLOCK,Payments,SEV2,P2,2024-01-22 01:24:14,PRODUCTION,ON_HOLD,Platform Engineering,ENG0064,,,,8,Y,TXN0000014739,REL0197
INC00007614,Cards service issue - ACCOUNT_NOT_FOUND,Cards,SEV4,P4,2023-07-10 17:36:10,SIT,RESOLVED,Lending,ENG0007,Code Defect,Resolved by addressing code defect and validating impacted service.,2023-07-16 12:54:12,72,Y,TXN0000015483,REL0209
INC00007615,Payments service issue - INSUFFICIENT_BALANCE,Payments,SEV4,P4,2025-02-21 06:46:39,PRODUCTION,CLOSED,SRE,ENG0017,Configuration Error,Resolved by addressing configuration error and validating impacted service.,2025-02-27 11:00:01,72,Y,,REL0233
INC00007616,Login service issue - RATE_LIMIT,Login,SEV4,P4,2025-05-27 08:25:10,PRODUCTION,RESOLVED,Platform Engineering,ENG0240,Database Lock,Resolved by addressing database lock and validating impacted service.,2025-05-28 17:43:42,72,N,TXN0000009976,REL0106
INC00007617,Loans service issue - AUTH_FAILURE,Loans,SEV4,P4,2024-09-04 21:49:20,PRODUCTION,CLOSED,KYC & Onboarding,ENG0236,Capacity Issue,Resolved by addressing capacity issue and validating impacted service.,2024-09-13 11:19:23,72,Y,TXN0000001025,REL0340
INC00007618,Login service issue - RATE_LIMIT,Login,SEV4,P4,2023-09-15 04:53:46,UAT,RESOLVED,Platform Engineering,ENG0079,Network Failure,Resolved by addressing network failure and validating impacted service.,2023-09-22 23:39:34,72,Y,,REL0215
INC00007619,Payments service issue - DATABASE_ERROR,Payments,SEV4,P4,2023-02-02 13:33:45,PRODUCTION,IN_PROGRESS,Platform Engineering,ENG0146,,,,72,Y,TXN0000007713,REL0345
INC00007620,Login service issue - DATABASE_ERROR,Login,SEV4,P4,2026-01-07 21:25:45,PRODUCTION,RESOLVED,QA Automation,ENG0115,Invalid Data,Resolved by addressing invalid data and validating impacted service.,2026-01-11 19:31:41,72,Y,,REL0325
INC00007621,Fraud Monitoring service issue - SETTLEMENT_FAILURE,Fraud Monitoring,SEV3,P3,2026-07-27 04:09:25,PRODUCTION,RESOLVED,Cards,ENG0217,Deployment Regression,Resolved by addressing deployment regression and validating impacted service.,2026-07-29 11:55:17,24,Y,TXN0000018010,REL0184
INC00007622,Fraud Monitoring service issue - ACCOUNT_NOT_FOUND,Fraud Monitoring,SEV3,P3,2023-04-22 04:43:10,PRODUCTION,CLOSED,Cards,ENG0223,Database Lock,Resolved by addressing database lock and validating impacted service.,2023-04-24 09:40:24,24,Y,,REL0254
INC00007623,Fraud Monitoring service issue - SERVICE_UNAVAILABLE,Fraud Monitoring,SEV1,P1,2026-04-04 01:40:07,DEV,OPEN,Cards,ENG0061,,,,4,Y,TXN0000018640,REL0311
INC00007624,Payments service issue - INVALID_CUSTOMER,Payments,SEV3,P3,2024-03-04 05:18:29,PRODUCTION,CLOSED,QA Automation,ENG0155,Authentication Failure,Resolved by addressing authentication failure and validating impacted service.,2024-03-04 20:05:25,24,N,TXN0000006669,REL0174
INC00007625,Loans service issue - INSUFFICIENT_BALANCE,Loans,SEV3,P3,2025-10-21 12:27:53,PRODUCTION,CLOSED,Payments,ENG0237,Invalid Data,Resolved by addressing invalid data and validating impacted service.,2025-10-22 04:04:41,24,N,TXN0000008148,REL0134
INC00007626,Notifications service issue - SERVICE_UNAVAILABLE,Notifications,SEV4,P4,2024-06-30 04:26:15,SIT,RESOLVED,Digital Banking,ENG0213,Database Lock,Resolved by addressing database lock and validating impacted service.,2024-07-06 21:59:43,72,Y,,REL0213
INC00007627,KYC service issue - INSUFFICIENT_BALANCE,KYC,SEV4,P4,2024-08-31 22:10:34,PRODUCTION,CLOSED,SRE,ENG0248,Invalid Data,Resolved by addressing invalid data and validating impacted service.,2024-09-06 18:06:09,72,Y,,REL0236
INC00007628,Customer Onboarding service issue - SETTLEMENT_FAILURE,Customer Onboarding,SEV4,P4,2024-03-24 20:34:19,PRODUCTION,CLOSED,SRE,ENG0145,Upstream Timeout,Resolved by addressing upstream timeout and validating impacted service.,2024-03-29 13:01:41,72,Y,,REL0338
INC00007629,KYC service issue - INVALID_CUSTOMER,KYC,SEV3,P3,2024-11-07 17:13:17,PRODUCTION,CLOSED,Payments,ENG0150,Deployment Regression,Resolved by addressing deployment regression and validating impacted service.,2024-11-08 17:13:56,24,Y,,REL0296
INC00007630,Accounts service issue - DUPLICATE_TRANSACTION,Accounts,SEV4,P4,2023-08-05 10:56:18,PRODUCTION,IN_PROGRESS,Platform Engineering,ENG0038,,,,72,Y,,REL0327
INC00007631,Loans service issue - RATE_LIMIT,Loans,SEV3,P3,2023-07-04 04:02:12,PRODUCTION,ON_HOLD,QA Automation,ENG0199,,,,24,Y,TXN0000023650,REL0250
INC00007632,Notifications service issue - INVALID_CUSTOMER,Notifications,SEV4,P4,2024-07-08 07:56:55,SIT,IN_PROGRESS,Payments,ENG0084,,,,72,Y,TXN0000012297,REL0245
INC00007633,Login service issue - ACCOUNT_NOT_FOUND,Login,SEV4,P4,2025-10-09 13:00:15,SIT,OPEN,SRE,ENG0176,,,,72,Y,TXN0000005676,REL0272
INC00007634,Notifications service issue - KYC_BLOCK,Notifications,SEV2,P2,2024-12-01 22:03:47,UAT,IN_PROGRESS,SRE,ENG0103,,,,8,Y,TXN0000017292,REL0210
INC00007635,Accounts service issue - INVALID_BENEFICIARY,Accounts,SEV4,P4,2024-02-09 04:07:47,PRODUCTION,IN_PROGRESS,Platform Engineering,ENG0244,,,,72,Y,,REL0312
INC00007636,API Gateway service issue - RATE_LIMIT,API Gateway,SEV3,P3,2026-03-23 04:53:27,SIT,CLOSED,KYC & Onboarding,ENG0187,Deployment Regression,Resolved by addressing deployment regression and validating impacted service.,2026-03-26 00:48:56,24,Y,,REL0123
INC00007637,Loans service issue - SERVICE_UNAVAILABLE,Loans,SEV3,P3,2025-10-19 17:58:53,PRODUCTION,ON_HOLD,Digital Banking,ENG0190,,,,24,Y,TXN0000005490,REL0138
INC00007638,Fraud Monitoring service issue - SETTLEMENT_FAILURE,Fraud Monitoring,SEV4,P4,2023-09-18 12:43:29,PRODUCTION,RESOLVED,Digital Banking,ENG0218,Upstream Timeout,Resolved by addressing upstream timeout and validating impacted service.,2023-09-24 16:33:38,72,Y,TXN0000003085,REL0299
