log_id,timestamp,api_name,endpoint,request_method,response_code,response_time_ms,request_size_bytes,response_size_bytes,server_name,environment,error_code,timeout_flag,transaction_id
API000013966,2025-09-21 02:26:58,StatementAPI,/api/statements,GET,200,384,4371,9512,SRV038,PRODUCTION,,N,
API000013967,2024-11-02 04:18:21,AuthAPI,/api/auth,GET,400,211,2105,8264,SRV002,PRODUCTION,E107,N,
API000013968,2023-05-05 23:13:29,KYCAPI,/api/kyc,GET,200,118,3408,9050,SRV006,PRODUCTION,,N,TXN0000016826
API000013969,2026-06-09 04:04:11,LoanAPI,/api/loans,POST,200,146,577,759,SRV030,PRODUCTION,,N,TXN0000007583
API000013970,2025-01-25 06:37:35,StatementAPI,/api/statements,GET,200,760,1284,7854,SRV012,PRODUCTION,,N,TXN0000014712
API000013971,2025-01-01 12:20:59,AuthAPI,/api/auth,PUT,200,225,4490,902,SRV023,UAT,,N,TXN0000008860
API000013972,2023-11-25 02:07:42,StatementAPI,/api/statements,GET,500,215,829,7757,SRV029,PRODUCTION,E105,N,TXN0000013973
API000013973,2025-12-10 02:37:40,TransactionAPI,/api/transactions,GET,200,103,4660,1312,SRV018,PRODUCTION,,N,TXN0000009985
API000013974,2024-11-19 02:30:50,TransactionAPI,/api/transactions,GET,200,119,4110,5843,SRV025,PRODUCTION,,N,TXN0000009709
API000013975,2024-04-25 20:09:30,AuthAPI,/api/auth,GET,200,238,4969,6314,SRV021,PRODUCTION,,N,TXN0000009967
API000013976,2024-05-02 20:08:36,AccountAPI,/api/accounts,GET,200,95,1756,7111,SRV002,PRODUCTION,,N,
API000013977,2023-04-23 15:27:06,TransactionAPI,/api/transactions,GET,200,503,3529,8634,SRV033,PRODUCTION,,N,
API000013978,2024-08-18 06:14:15,CustomerAPI,/api/customers,GET,403,195,2954,8350,SRV019,UAT,E110,N,
API000013979,2024-01-29 07:44:12,TransactionAPI,/api/transactions,GET,200,173,3778,8542,SRV008,PRODUCTION,,N,TXN0000004419
API000013980,2026-06-06 12:12:42,KYCAPI,/api/kyc,POST,500,136,2287,3236,SRV001,PRODUCTION,E100,N,TXN0000002597
API000013981,2024-08-14 20:08:22,KYCAPI,/api/kyc,DELETE,200,49,2610,2246,SRV013,PRODUCTION,,N,
API000013982,2024-01-24 15:34:49,AuthAPI,/api/auth,GET,200,232,251,7991,SRV034,PRODUCTION,,N,TXN0000004197
API000013983,2023-04-08 12:26:52,LoanAPI,/api/loans,PUT,429,139,525,8215,SRV017,PRODUCTION,E100,N,TXN0000023029
API000013984,2023-05-24 09:36:14,FraudAPI,/api/fraud,POST,200,767,2504,9040,SRV018,UAT,,N,
API000013985,2023-04-30 20:04:20,PaymentAPI,/api/payments,POST,200,103,3577,7477,SRV040,UAT,,N,TXN0000022519
API000013986,2024-09-07 23:52:35,FraudAPI,/api/fraud,POST,504,72,4787,7195,SRV031,PRODUCTION,E103,Y,
API000013987,2025-03-03 17:35:46,KYCAPI,/api/kyc,GET,200,101,570,486,SRV028,UAT,,N,TXN0000021253
API000013988,2025-07-27 13:27:51,NotificationAPI,/api/notifications,GET,200,314,822,5904,SRV039,PRODUCTION,,N,TXN0000003558
API000013989,2023-05-22 06:59:42,LoanAPI,/api/loans,GET,401,230,2859,6816,SRV015,PRODUCTION,E101,N,TXN0000002734
API000013990,2026-02-18 21:49:21,AuthAPI,/api/auth,GET,200,910,2121,1471,SRV004,PRODUCTION,,N,
API000013991,2024-05-23 06:18:31,LoanAPI,/api/loans,GET,200,262,4922,2031,SRV031,UAT,,N,TXN0000005703
API000013992,2023-09-25 08:53:25,FraudAPI,/api/fraud,PUT,200,59,1951,7063,SRV025,PRODUCTION,,N,
API000013993,2025-11-15 19:53:41,AuthAPI,/api/auth,GET,200,138,3357,8137,SRV022,PRODUCTION,,N,
API000013994,2026-04-27 19:52:01,LoanAPI,/api/loans,GET,201,110,1302,7426,SRV021,PRODUCTION,,N,TXN0000000101
API000013995,2026-03-26 00:22:59,StatementAPI,/api/statements,POST,400,344,1285,4885,SRV001,SIT,E104,N,
API000013996,2025-08-23 07:16:09,FraudAPI,/api/fraud,POST,404,53,4671,1396,SRV001,PRODUCTION,E105,N,TXN0000011830
API000013997,2026-04-25 05:51:12,NotificationAPI,/api/notifications,POST,200,272,1912,749,SRV005,PRODUCTION,,N,TXN0000015196
API000013998,2024-01-31 08:57:18,StatementAPI,/api/statements,GET,200,70,3892,4682,SRV036,PRODUCTION,,N,
API000013999,2025-04-26 18:47:33,NotificationAPI,/api/notifications,GET,201,286,1564,8705,SRV017,PRODUCTION,,N,
API000014000,2024-06-20 18:54:48,KYCAPI,/api/kyc,POST,429,244,1616,7822,SRV019,PRODUCTION,E111,N,TXN0000018551
API000014001,2024-02-15 08:19:49,KYCAPI,/api/kyc,PUT,200,48,4940,1340,SRV011,PRODUCTION,,N,
API000014002,2024-04-10 18:32:20,StatementAPI,/api/statements,GET,200,152,2681,3855,SRV003,PRODUCTION,,N,TXN0000018061
API000014003,2023-01-20 16:18:23,PaymentAPI,/api/payments,POST,504,42,3733,6818,SRV029,PRODUCTION,E111,Y,TXN0000002715
API000014004,2024-02-26 08:03:31,CustomerAPI,/api/customers,GET,200,763,4873,1728,SRV037,PRODUCTION,,N,TXN0000006609
API000014005,2024-02-22 02:04:09,CustomerAPI,/api/customers,GET,404,56,2154,7435,SRV016,PRODUCTION,E100,N,TXN0000016973
API000014006,2025-10-16 11:14:41,FraudAPI,/api/fraud,DELETE,200,140,4087,7229,SRV012,PRODUCTION,,N,TXN0000000349
API000014007,2024-02-15 03:05:30,AuthAPI,/api/auth,POST,200,69,2623,8508,SRV021,PRODUCTION,,N,
API000014008,2024-03-18 13:14:37,FraudAPI,/api/fraud,GET,200,307,492,6663,SRV002,PRODUCTION,,N,
API000014009,2026-03-21 23:05:30,AccountAPI,/api/accounts,DELETE,200,395,1752,9235,SRV013,PRODUCTION,,N,TXN0000006661
API000014010,2024-11-25 20:21:49,StatementAPI,/api/statements,PUT,400,180,4362,8366,SRV014,PRODUCTION,E102,N,
API000014011,2024-12-21 10:46:06,AuthAPI,/api/auth,PUT,503,97,2345,8774,SRV003,PRODUCTION,E101,N,
API000014012,2026-02-28 14:34:09,StatementAPI,/api/statements,GET,201,219,4159,5034,SRV015,PRODUCTION,,N,TXN0000004448
API000014013,2023-10-29 15:12:48,AccountAPI,/api/accounts,POST,504,103,2279,252,SRV031,SIT,E110,Y,TXN0000012024
API000014014,2024-05-07 18:55:57,CustomerAPI,/api/customers,POST,200,84,518,4719,SRV031,PRODUCTION,,N,TXN0000018608
API000014015,2023-11-10 05:37:34,FraudAPI,/api/fraud,GET,400,247,2387,4729,SRV012,PRODUCTION,E101,N,TXN0000021758
API000014016,2024-08-20 18:01:48,AccountAPI,/api/accounts,POST,200,254,1478,7412,SRV005,PRODUCTION,,N,TXN0000010039
API000014017,2023-07-10 17:58:50,LoanAPI,/api/loans,GET,200,229,2050,6152,SRV036,PRODUCTION,,N,
API000014018,2023-01-18 01:26:17,KYCAPI,/api/kyc,GET,200,106,1574,6554,SRV024,PRODUCTION,,N,TXN0000010696
API000014019,2024-12-27 16:43:11,NotificationAPI,/api/notifications,POST,429,202,2425,1427,SRV003,PRODUCTION,E105,N,
API000014020,2024-07-15 21:57:39,PaymentAPI,/api/payments,GET,200,250,1686,9175,SRV008,PRODUCTION,,N,TXN0000018477
API000014021,2023-05-05 11:34:44,StatementAPI,/api/statements,POST,200,349,4787,6916,SRV030,PRODUCTION,,N,
API000014022,2025-05-12 09:48:44,PaymentAPI,/api/payments,POST,200,283,258,4807,SRV034,PRODUCTION,,N,
API000014023,2023-01-05 03:23:18,TransactionAPI,/api/transactions,GET,409,110,4574,2811,SRV010,PRODUCTION,E107,N,TXN0000013558
API000014024,2025-08-14 12:36:48,CustomerAPI,/api/customers,GET,200,293,4514,731,SRV001,SIT,,N,
API000014025,2025-12-09 13:40:02,AuthAPI,/api/auth,GET,200,229,1006,5437,SRV020,PRODUCTION,,N,TXN0000005482
API000014026,2025-06-24 01:57:01,NotificationAPI,/api/notifications,GET,200,722,4716,476,SRV002,PRODUCTION,,N,TXN0000023004
API000014027,2025-12-23 11:58:11,TransactionAPI,/api/transactions,POST,500,276,3563,8826,SRV017,PRODUCTION,E102,N,TXN0000007736
API000014028,2026-06-21 23:00:26,NotificationAPI,/api/notifications,POST,200,141,2756,3691,SRV020,PRODUCTION,,N,TXN0000010466
API000014029,2025-08-20 20:17:18,FraudAPI,/api/fraud,POST,200,75,4796,4639,SRV024,PRODUCTION,,N,TXN0000022905
API000014030,2026-03-06 16:21:12,PaymentAPI,/api/payments,GET,200,299,4788,6064,SRV019,PRODUCTION,,N,TXN0000010321
API000014031,2023-11-12 22:58:34,TransactionAPI,/api/transactions,GET,200,81,3347,979,SRV036,PRODUCTION,,N,TXN0000001647
API000014032,2025-01-21 18:14:54,FraudAPI,/api/fraud,GET,200,139,2657,7261,SRV038,SIT,,N,TXN0000004516
API000014033,2023-10-06 19:10:34,AccountAPI,/api/accounts,POST,504,135,3411,4134,SRV025,UAT,E110,Y,TXN0000015910
API000014034,2025-03-19 16:39:28,CustomerAPI,/api/customers,GET,200,245,2320,3687,SRV036,UAT,,N,TXN0000010721
API000014035,2023-04-02 23:38:39,PaymentAPI,/api/payments,GET,200,223,2970,3497,SRV029,SIT,,N,
API000014036,2023-10-05 13:24:04,KYCAPI,/api/kyc,GET,429,330,1734,8760,SRV009,PRODUCTION,E101,N,TXN0000024668
API000014037,2024-07-22 02:57:35,TransactionAPI,/api/transactions,POST,200,101,288,7012,SRV018,PRODUCTION,,N,TXN0000006550
API000014038,2025-02-17 20:05:40,KYCAPI,/api/kyc,POST,403,103,1526,3136,SRV003,PRODUCTION,E104,N,
API000014039,2025-07-07 12:26:38,KYCAPI,/api/kyc,PUT,403,323,1356,5391,SRV025,SIT,E104,N,TXN0000015085
API000014040,2025-03-23 12:57:46,TransactionAPI,/api/transactions,POST,200,132,2964,9954,SRV015,PRODUCTION,,N,TXN0000001685
API000014041,2024-10-18 01:27:21,AccountAPI,/api/accounts,GET,200,286,3226,3322,SRV017,SIT,,N,TXN0000004987
API000014042,2023-05-07 19:26:03,FraudAPI,/api/fraud,POST,200,1178,1866,9855,SRV012,PRODUCTION,,N,TXN0000021504
API000014043,2024-01-14 06:22:08,AuthAPI,/api/auth,GET,404,1115,3651,2989,SRV038,PRODUCTION,E100,N,
API000014044,2026-03-20 04:29:56,AuthAPI,/api/auth,POST,200,223,3316,9533,SRV001,UAT,,N,TXN0000024830
API000014045,2026-01-28 19:06:13,StatementAPI,/api/statements,POST,200,92,4179,4072,SRV039,PRODUCTION,,N,TXN0000017613
API000014046,2024-06-02 09:16:42,CustomerAPI,/api/customers,GET,200,195,983,823,SRV019,PRODUCTION,,N,
API000014047,2026-05-03 10:04:12,CustomerAPI,/api/customers,POST,201,64,4540,2799,SRV005,UAT,,N,
API000014048,2023-11-30 18:00:10,FraudAPI,/api/fraud,PUT,400,55,4669,8172,SRV002,PRODUCTION,E108,N,TXN0000009583
API000014049,2024-08-14 00:40:08,PaymentAPI,/api/payments,POST,200,177,4210,9782,SRV023,PRODUCTION,,N,
API000014050,2025-04-18 18:37:46,PaymentAPI,/api/payments,POST,200,67,1020,6849,SRV037,PRODUCTION,,N,TXN0000001960
API000014051,2023-10-18 15:11:59,FraudAPI,/api/fraud,POST,200,201,2913,3265,SRV040,PRODUCTION,,N,TXN0000004531
API000014052,2023-05-16 09:58:30,PaymentAPI,/api/payments,POST,502,302,4276,5412,SRV027,PRODUCTION,E100,N,TXN0000004447
API000014053,2024-06-23 17:18:32,PaymentAPI,/api/payments,GET,504,141,1322,8598,SRV010,PRODUCTION,E103,Y,
API000014054,2025-04-24 23:54:08,AuthAPI,/api/auth,POST,200,95,1478,2269,SRV021,PRODUCTION,,N,TXN0000011003
API000014055,2025-08-17 18:34:18,NotificationAPI,/api/notifications,GET,200,110,2716,9271,SRV022,UAT,,N,
API000014056,2026-05-14 22:52:53,PaymentAPI,/api/payments,POST,200,345,1956,9960,SRV037,PRODUCTION,,N,TXN0000016304
API000014057,2023-04-13 22:50:58,KYCAPI,/api/kyc,GET,404,309,1606,5461,SRV017,PRODUCTION,E100,N,
API000014058,2026-02-24 09:44:36,KYCAPI,/api/kyc,GET,200,190,4779,5892,SRV035,PRODUCTION,,N,TXN0000002550
API000014059,2026-01-10 01:54:31,AccountAPI,/api/accounts,POST,502,312,763,5180,SRV029,UAT,E108,N,
API000014060,2024-12-29 11:12:55,LoanAPI,/api/loans,GET,200,75,2798,3591,SRV021,UAT,,N,
API000014061,2024-08-31 08:29:57,PaymentAPI,/api/payments,POST,403,30,3463,1216,SRV019,PRODUCTION,E104,N,
API000014062,2024-06-17 10:53:18,NotificationAPI,/api/notifications,PUT,503,108,280,7733,SRV022,PRODUCTION,E101,N,TXN0000004413
API000014063,2024-04-19 11:26:42,FraudAPI,/api/fraud,POST,200,270,1826,5560,SRV037,PRODUCTION,,N,TXN0000007052
API000014064,2024-09-11 00:54:39,PaymentAPI,/api/payments,GET,200,349,4885,8085,SRV030,PRODUCTION,,N,
API000014065,2023-10-15 06:53:58,CustomerAPI,/api/customers,GET,200,353,4828,5362,SRV036,SIT,,N,TXN0000001639
API000014066,2023-12-09 00:28:49,CustomerAPI,/api/customers,GET,201,415,3477,598,SRV012,PRODUCTION,,N,TXN0000022570
API000014067,2024-09-21 16:10:47,AccountAPI,/api/accounts,POST,200,55,1751,4166,SRV005,PRODUCTION,,N,TXN0000004323
API000014068,2024-09-26 23:41:12,FraudAPI,/api/fraud,POST,200,266,378,1584,SRV017,PRODUCTION,,N,
API000014069,2025-11-12 09:40:45,FraudAPI,/api/fraud,GET,403,163,4495,1043,SRV027,PRODUCTION,E103,N,
API000014070,2025-08-28 13:40:06,StatementAPI,/api/statements,GET,200,349,530,774,SRV037,SIT,,N,TXN0000005504
API000014071,2025-05-19 16:04:23,AuthAPI,/api/auth,GET,200,72,1097,767,SRV020,PRODUCTION,,N,
API000014072,2023-07-02 14:54:26,CustomerAPI,/api/customers,POST,200,142,458,5256,SRV035,PRODUCTION,,N,
API000014073,2024-05-25 02:12:47,AuthAPI,/api/auth,GET,200,140,1802,4381,SRV016,PRODUCTION,,N,TXN0000018353
API000014074,2025-08-21 01:13:34,FraudAPI,/api/fraud,GET,200,1003,3179,4353,SRV004,PRODUCTION,,N,
API000014075,2025-09-24 22:49:35,AuthAPI,/api/auth,POST,200,148,4173,2343,SRV027,PRODUCTION,,N,
API000014076,2024-03-14 23:00:06,LoanAPI,/api/loans,GET,400,384,1312,6731,SRV009,PRODUCTION,E103,N,
API000014077,2026-07-18 09:51:23,StatementAPI,/api/statements,DELETE,200,288,2316,1366,SRV019,PRODUCTION,,N,TXN0000010156
API000014078,2025-12-20 07:51:19,NotificationAPI,/api/notifications,POST,200,464,2885,4307,SRV017,PRODUCTION,,N,
API000014079,2023-02-21 21:50:03,LoanAPI,/api/loans,POST,200,53,3096,7597,SRV013,PRODUCTION,,N,
API000014080,2026-04-12 19:35:56,TransactionAPI,/api/transactions,GET,200,430,3030,4783,SRV021,PRODUCTION,,N,
API000014081,2024-11-23 07:37:39,FraudAPI,/api/fraud,POST,200,298,1888,6936,SRV035,PRODUCTION,,N,TXN0000024237
API000014082,2023-01-26 14:29:13,FraudAPI,/api/fraud,GET,429,613,3776,8622,SRV018,PRODUCTION,E104,N,TXN0000000302
API000014083,2025-04-24 01:44:15,KYCAPI,/api/kyc,GET,200,228,764,5587,SRV020,PRODUCTION,,N,
API000014084,2024-10-27 18:33:17,AccountAPI,/api/accounts,GET,200,301,3439,4423,SRV022,PRODUCTION,,N,TXN0000008110
API000014085,2025-05-02 03:42:19,TransactionAPI,/api/transactions,POST,201,83,312,4671,SRV036,PRODUCTION,,N,
API000014086,2023-02-06 21:50:55,StatementAPI,/api/statements,GET,200,124,464,6839,SRV020,PRODUCTION,,N,TXN0000017552
API000014087,2025-08-07 00:53:41,AccountAPI,/api/accounts,POST,200,113,2349,3137,SRV017,PRODUCTION,,N,
API000014088,2025-02-13 08:17:32,AccountAPI,/api/accounts,GET,200,157,4599,6411,SRV024,PRODUCTION,,N,TXN0000003528
API000014089,2023-03-17 14:01:12,TransactionAPI,/api/transactions,GET,200,294,2240,8014,SRV012,PRODUCTION,,N,
API000014090,2024-10-12 03:57:00,TransactionAPI,/api/transactions,GET,502,177,1901,207,SRV034,PRODUCTION,E103,N,TXN0000002450
API000014091,2024-11-27 17:30:17,PaymentAPI,/api/payments,POST,200,527,3022,7026,SRV013,PRODUCTION,,N,TXN0000023762
API000014092,2023-09-25 09:34:00,StatementAPI,/api/statements,GET,200,51,2259,4503,SRV004,PRODUCTION,,N,TXN0000016733
API000014093,2023-10-30 12:15:18,FraudAPI,/api/fraud,GET,429,133,1282,1946,SRV030,SIT,E107,N,
API000014094,2025-09-04 15:34:05,NotificationAPI,/api/notifications,GET,200,94,963,2630,SRV007,PRODUCTION,,N,TXN0000008705
API000014095,2023-01-01 17:37:55,PaymentAPI,/api/payments,GET,200,140,518,582,SRV037,PRODUCTION,,N,TXN0000009716
API000014096,2026-03-09 12:57:59,NotificationAPI,/api/notifications,POST,200,160,3145,3060,SRV040,PRODUCTION,,N,
API000014097,2024-06-14 19:21:11,CustomerAPI,/api/customers,GET,401,82,3025,1378,SRV030,PRODUCTION,E104,N,
API000014098,2023-11-04 23:33:34,NotificationAPI,/api/notifications,POST,200,287,1117,5653,SRV020,PRODUCTION,,N,TXN0000000100
API000014099,2024-04-20 15:19:47,FraudAPI,/api/fraud,POST,200,286,2918,589,SRV005,PRODUCTION,,N,TXN0000017807
API000014100,2025-07-07 04:59:59,FraudAPI,/api/fraud,GET,504,30,4877,1200,SRV029,PRODUCTION,E110,Y,TXN0000015720
API000014101,2023-07-14 21:05:56,CustomerAPI,/api/customers,POST,200,84,3283,2522,SRV036,PRODUCTION,,N,
API000014102,2023-11-29 13:56:39,AuthAPI,/api/auth,DELETE,200,721,3055,4986,SRV021,UAT,,N,TXN0000003258
API000014103,2025-05-14 21:36:00,AccountAPI,/api/accounts,PUT,200,174,1234,5004,SRV026,PRODUCTION,,N,
API000014104,2025-09-30 06:05:44,NotificationAPI,/api/notifications,DELETE,200,434,2737,7234,SRV020,PRODUCTION,,N,TXN0000010189
API000014105,2023-10-21 05:00:09,PaymentAPI,/api/payments,POST,400,255,2259,3180,SRV008,PRODUCTION,E105,N,
API000014106,2024-11-04 17:03:59,LoanAPI,/api/loans,DELETE,409,62,2910,2211,SRV030,PRODUCTION,E103,N,TXN0000000828
API000014107,2024-09-04 14:08:14,StatementAPI,/api/statements,GET,200,225,3291,5676,SRV007,UAT,,N,TXN0000013621
API000014108,2024-10-20 22:26:51,PaymentAPI,/api/payments,GET,200,704,4698,810,SRV008,SIT,,N,TXN0000016851
API000014109,2023-12-21 01:36:53,LoanAPI,/api/loans,GET,201,68,1424,2077,SRV011,PRODUCTION,,N,TXN0000018814
API000014110,2023-08-14 14:12:54,AccountAPI,/api/accounts,GET,429,68,4287,2427,SRV005,PRODUCTION,E102,N,TXN0000020703
API000014111,2023-05-11 19:14:25,FraudAPI,/api/fraud,GET,200,382,3949,7137,SRV016,PRODUCTION,,N,TXN0000014743
API000014112,2024-09-19 13:37:35,StatementAPI,/api/statements,GET,200,141,1705,2221,SRV011,PRODUCTION,,N,
API000014113,2023-01-15 20:57:30,NotificationAPI,/api/notifications,GET,401,935,4494,6653,SRV028,PRODUCTION,E102,N,TXN0000018981
API000014114,2024-06-19 11:49:35,KYCAPI,/api/kyc,POST,200,282,1079,6296,SRV037,PRODUCTION,,N,TXN0000012475
API000014115,2024-06-22 23:33:27,AccountAPI,/api/accounts,GET,200,91,1158,8689,SRV036,UAT,,N,
API000014116,2026-04-22 04:48:52,AuthAPI,/api/auth,GET,200,152,318,2149,SRV036,PRODUCTION,,N,
API000014117,2025-02-06 06:17:53,PaymentAPI,/api/payments,POST,200,41,3328,8117,SRV009,PRODUCTION,,N,TXN0000019068
API000014118,2024-05-26 15:57:46,LoanAPI,/api/loans,POST,401,273,723,5539,SRV033,SIT,E100,N,
API000014119,2026-03-01 16:49:03,StatementAPI,/api/statements,PUT,200,272,4516,1499,SRV013,PRODUCTION,,N,TXN0000004064
API000014120,2023-08-31 14:46:21,CustomerAPI,/api/customers,GET,200,362,4887,6940,SRV018,PRODUCTION,,N,
API000014121,2025-03-07 03:59:16,CustomerAPI,/api/customers,GET,200,351,4484,4318,SRV035,PRODUCTION,,N,
API000014122,2026-05-25 05:20:14,FraudAPI,/api/fraud,DELETE,504,813,2459,9150,SRV020,PRODUCTION,E104,Y,TXN0000017992
API000014123,2024-10-23 14:10:30,CustomerAPI,/api/customers,POST,400,201,192,5924,SRV007,PRODUCTION,E107,N,
API000014124,2026-01-13 19:16:47,PaymentAPI,/api/payments,POST,200,342,1822,7422,SRV025,PRODUCTION,,N,
API000014125,2025-01-09 18:47:32,PaymentAPI,/api/payments,PUT,200,245,2649,8096,SRV003,PRODUCTION,,N,
API000014126,2024-08-08 11:01:50,FraudAPI,/api/fraud,GET,200,91,4442,5279,SRV011,PRODUCTION,,N,TXN0000010778
API000014127,2026-02-16 00:20:43,StatementAPI,/api/statements,GET,200,308,2739,338,SRV012,PRODUCTION,,N,
API000014128,2024-09-19 14:57:31,FraudAPI,/api/fraud,GET,500,441,1577,1678,SRV036,PRODUCTION,E108,N,
API000014129,2023-05-06 02:14:47,TransactionAPI,/api/transactions,GET,200,197,3960,4631,SRV039,PRODUCTION,,N,
API000014130,2025-11-23 06:57:57,KYCAPI,/api/kyc,GET,200,335,2953,5166,SRV015,PRODUCTION,,N,TXN0000004882
API000014131,2026-05-20 02:11:27,LoanAPI,/api/loans,GET,404,348,1948,5979,SRV003,PRODUCTION,E105,N,
API000014132,2025-03-21 03:27:52,CustomerAPI,/api/customers,GET,400,249,3263,1557,SRV033,PRODUCTION,E108,N,TXN0000019033
API000014133,2024-02-09 13:56:04,AuthAPI,/api/auth,GET,201,141,1497,3255,SRV024,PRODUCTION,,N,TXN0000023152
API000014134,2024-03-27 21:15:37,KYCAPI,/api/kyc,POST,500,546,2971,8632,SRV034,PRODUCTION,E100,N,TXN0000003669
API000014135,2024-10-31 08:55:31,PaymentAPI,/api/payments,GET,200,147,3781,9295,SRV038,PRODUCTION,,N,TXN0000013671
API000014136,2024-10-06 11:27:10,PaymentAPI,/api/payments,GET,200,86,1370,1087,SRV010,PRODUCTION,,N,TXN0000010262
API000014137,2025-08-29 18:56:36,NotificationAPI,/api/notifications,GET,200,111,3895,6554,SRV004,UAT,,N,
API000014138,2025-10-11 03:21:39,TransactionAPI,/api/transactions,GET,200,361,2469,7412,SRV015,PRODUCTION,,N,
API000014139,2025-08-05 17:47:43,NotificationAPI,/api/notifications,GET,200,53,1430,9582,SRV021,PRODUCTION,,N,TXN0000012363
API000014140,2025-09-18 19:36:21,FraudAPI,/api/fraud,GET,201,61,2237,2953,SRV029,UAT,,N,
API000014141,2026-04-03 05:46:49,CustomerAPI,/api/customers,POST,201,48,3396,2088,SRV028,PRODUCTION,,N,
API000014142,2025-08-30 00:03:07,AccountAPI,/api/accounts,POST,201,44,301,2424,SRV018,PRODUCTION,,N,
API000014143,2024-10-23 09:13:09,AuthAPI,/api/auth,GET,200,561,1010,7093,SRV036,PRODUCTION,,N,TXN0000001715
API000014144,2023-08-06 21:58:30,CustomerAPI,/api/customers,GET,409,21,1372,3592,SRV001,UAT,E102,N,TXN0000000081
API000014145,2023-11-16 12:06:26,AccountAPI,/api/accounts,POST,201,287,2105,6654,SRV001,UAT,,N,TXN0000017641
API000014146,2024-01-28 20:17:54,StatementAPI,/api/statements,POST,400,192,3721,5751,SRV013,PRODUCTION,E106,N,
API000014147,2023-12-10 10:16:04,AccountAPI,/api/accounts,POST,400,60,1039,7016,SRV031,PRODUCTION,E107,N,
API000014148,2026-05-10 10:15:53,AuthAPI,/api/auth,GET,200,428,4115,7446,SRV012,PRODUCTION,,N,TXN0000019909
API000014149,2025-04-14 11:47:41,NotificationAPI,/api/notifications,GET,200,51,4053,7748,SRV027,PRODUCTION,,N,
API000014150,2025-01-01 21:44:39,CustomerAPI,/api/customers,POST,503,286,3990,8346,SRV037,PRODUCTION,E110,N,TXN0000000408
API000014151,2024-05-25 22:39:22,AuthAPI,/api/auth,GET,200,122,2338,7802,SRV036,PRODUCTION,,N,TXN0000003855
API000014152,2023-11-08 07:37:59,StatementAPI,/api/statements,POST,401,614,724,7281,SRV005,PRODUCTION,E111,N,TXN0000018859
API000014153,2023-11-05 13:17:05,AuthAPI,/api/auth,GET,502,131,1440,620,SRV032,PRODUCTION,E100,N,
API000014154,2024-09-12 03:15:37,CustomerAPI,/api/customers,POST,200,165,3134,2060,SRV032,PRODUCTION,,N,
API000014155,2026-06-16 05:59:08,PaymentAPI,/api/payments,POST,200,20,4891,7434,SRV014,PRODUCTION,,N,
API000014156,2023-08-07 06:20:22,PaymentAPI,/api/payments,POST,200,474,2021,8041,SRV014,PRODUCTION,,N,TXN0000008265
API000014157,2024-06-25 12:18:11,FraudAPI,/api/fraud,POST,200,331,2540,9020,SRV024,SIT,,N,
API000014158,2026-01-18 08:02:58,NotificationAPI,/api/notifications,POST,200,173,590,1631,SRV028,PRODUCTION,,N,TXN0000013888
API000014159,2023-01-28 20:25:25,PaymentAPI,/api/payments,POST,200,195,1527,6081,SRV018,SIT,,N,
API000014160,2023-02-02 07:55:13,PaymentAPI,/api/payments,GET,500,632,779,7405,SRV013,SIT,E102,N,
API000014161,2025-05-27 05:14:00,NotificationAPI,/api/notifications,GET,200,222,1323,7875,SRV031,PRODUCTION,,N,TXN0000024748
API000014162,2025-11-07 06:38:53,PaymentAPI,/api/payments,GET,200,190,3052,1223,SRV011,UAT,,N,TXN0000016954
API000014163,2023-08-08 05:57:27,KYCAPI,/api/kyc,GET,200,138,3491,5114,SRV012,PRODUCTION,,N,
